proto=tcp,duration,orig_bytes,resp_bytes,conn_state=S0,conn_state=SF,conn_state=OTH,conn_state=RSTR,conn_state=S1,missed_bytes,history=D,history=Dd,history=S,history=^d,history=D^d,history=ShADaCGdtfF,history=ShADaCGr,history=ShADCaGcgd,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
0,0.00574,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.069961,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.079956,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.005747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,10.019293,288,288,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,456,6,456,1
0,0.002996,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.083455,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.007495,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.006495,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.074956,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.062214,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.003489,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.320328,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.01,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.006237,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002749,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.058711,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002731,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.006745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.007995,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002495,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.005746,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002245,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.085203,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.007993,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.006244,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.032984,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.005744,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002497,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.128185,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.035474,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.141427,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002737,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.00548,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.078207,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.072454,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.047741,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,10.106525,288,288,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,456,6,456,1
0,0.006978,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.003237,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.007226,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002742,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.188646,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.008244,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.099439,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.031981,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.005996,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.128423,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.028728,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.006243,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002746,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.005741,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002246,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002748,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.008227,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.00623,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.018241,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.077954,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.00323,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.00273,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.023736,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.028983,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.16066,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.076954,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.003247,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.003743,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.006746,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.003493,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.006496,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.140438,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002743,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.050721,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.003246,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002748,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.00273,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002737,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.149165,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002496,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002495,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.050466,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002994,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002985,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.00573,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002996,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.010242,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002496,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.050471,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.010512,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002493,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.00323,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.025976,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002493,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002495,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.305326,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.021253,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.064216,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.251117,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002491,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.003496,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002996,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002746,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002748,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.072717,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.082453,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.003243,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.29308,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.013241,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.003746,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002737,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002986,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002739,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.010993,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.013741,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,9.958068,288,288,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,456,6,456,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.044724,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.031482,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002733,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002737,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002732,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002995,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002992,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.097444,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002497,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.187395,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002994,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002488,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002748,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002748,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.077453,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.010243,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.005743,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002498,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.186646,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.225621,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.004736,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002729,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.187388,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002495,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.030477,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002981,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.100944,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.013992,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002746,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,9.968313,288,288,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,456,6,456,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.075965,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.007492,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.060975,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.061216,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002995,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.142171,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.188887,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.038229,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002738,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002731,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002988,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.050718,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002736,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002748,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.004245,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,10.00304,288,288,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,456,6,456,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.006491,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.079706,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002746,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002751,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.076203,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.030984,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.006994,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.049721,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002746,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.002747,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002497,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.012751,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.004996,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002745,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.016989,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.005997,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.003749,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.040223,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,0,0,1
0,0.012238,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
0,0.002487,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76,1,76,1
