proto=udp,proto=tcp,proto=icmp,duration,orig_bytes,resp_bytes,conn_state=S0,conn_state=SF,conn_state=other,missed_bytes,history=D,history=Dd,history=S,history=other,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,5.058364,18,0,0,0,1,0,0,0,0,1,3,182,4,216,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.119216,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.999101,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.99879,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.15895,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.09798,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.119453,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998789,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.13548,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.143463,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998808,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.99858,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.130961,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.088242,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,16.203758,12,27,0,1,0,0,0,0,0,1,8,352,6,275,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999053,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.140216,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.99904,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.146215,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.149436,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.154214,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.090494,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998541,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998558,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.140967,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.113466,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.159702,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.139686,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999051,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.082998,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.133216,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,1.113378,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.088225,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.999045,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.102494,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.083023,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999039,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998788,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.089745,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.088058,75,243,0,0,1,0,0,0,0,1,8,507,6,563,1
0,1,0,2.998796,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998551,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999291,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.173761,75,243,0,0,1,0,0,0,0,1,8,507,7,615,1
0,1,0,3.113459,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.040333,75,243,0,0,1,0,0,0,0,1,9,571,6,563,1
0,1,0,2.998498,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.116452,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.100712,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.128219,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.104481,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998802,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998285,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.133716,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998786,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.126718,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.083756,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,1.080637,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.090487,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.099487,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.090733,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.158446,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.11622,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.094992,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999053,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998554,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,36.032752,62,269,0,0,1,0,0,0,0,1,9,554,6,589,1
0,1,0,3.151708,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.999044,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.99855,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.086481,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.137954,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.9988,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.128466,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.145959,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998791,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.137714,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.1075,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.999279,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999328,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.13896,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998834,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.097242,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.997852,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.093723,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999041,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.119489,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998793,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,33.029961,62,269,0,0,1,0,0,0,0,1,7,434,6,589,1
0,1,0,3.087745,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.158704,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998792,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.083241,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998729,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998805,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,4.092411,75,243,0,0,1,0,0,0,0,1,9,567,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.99879,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998798,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998794,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998544,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999283,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.096482,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.157941,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.107208,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.142724,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999049,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.143235,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.103726,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998521,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999022,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.081064,75,243,0,0,1,0,0,0,0,1,9,559,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.144211,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.999038,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.107971,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998799,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.099488,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
