proto=tcp,proto=udp,proto=other,state=FIN,state=CON,state=other,dur,sbytes,dbytes,sloss,dloss,service=dns,service=ftp-data,service=ssh,service=http,service=smtp,service=ftp,service=pop3,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,Sjit,Djit,Stime,Ltime,ct_flw_http_mthd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,label
1,0,0,1,0,0,0.00436,1036,2262,4,4,,,,,,,,3805504.5,12,12,255,255,3290777763,1141457931,86,189,0,18.389829,0.414201,1421944987,1421944987,0,5,10,10,10,4,4,4,0
1,0,0,1,0,0,1.005989,1580,10168,3,5,,,,,,,,76374.59375,12,18,255,255,3161630553,3158423806,132,565,2,9530.354422,7676.111635,1421945172,1421945173,6,9,7,6,12,4,4,4,0
1,0,0,1,0,0,1.005872,1684,10168,3,5,0,0,0,1,0,0,0,76383.47656,14,18,255,255,3862651277,1714042537,120,565,1,8765.614351,7674.861483,1421947038,1421947039,1,3,1,2,3,1,1,1,0
1,0,0,1,0,0,0.014745,2750,27174,7,16,,,,,,,,14423330,44,46,255,255,2570571549,2587779450,63,591,0,0,17.891548,1421931259,1421931259,0,5,5,1,3,1,1,1,0
1,0,0,1,0,0,6.711634,17850,1087890,2,370,,,,,,,,1294983.625,334,746,255,255,1326759324,1363764276,53,1458,1,1219.469326,775.540969,1421955506,1421955513,1,14,14,6,2,1,1,1,0
1,0,0,1,0,0,5.256099,7808,15556,30,32,,,,,,,,23489.66406,122,126,255,255,4257997183,2128491793,64,123,0,2641.97507,2598.143763,1421954051,1421954056,0,3,10,1,2,1,1,1,0
1,0,0,1,0,0,1.006791,1580,10168,3,5,0,0,0,1,0,0,0,76313.75,12,18,255,255,3681453949,1532968426,132,565,1,9527.921132,7674.482396,1421950607,1421950608,1,2,1,2,1,1,1,1,0
0,1,0,0,1,0,0.001097,146,178,0,0,1,0,0,0,0,0,0,649042.875,2,2,0,0,0,0,73,89,0,0,0,1421944637,1421944637,0,1,2,3,1,1,1,1,0
0,1,0,0,1,0,0.004579,568,304,0,0,,,,,,,,398340.2188,4,4,0,0,0,0,142,76,0,1.736654,1.530651,1421938708,1421938708,0,11,5,4,11,1,1,4,0
1,0,0,1,0,0,0.047088,3598,45608,7,24,,,,,,,,7623683,60,62,255,255,1832139740,1842034507,60,736,0,55.794685,54.437369,1421942457,1421942457,0,7,3,3,2,1,1,1,0
0,1,0,0,1,0,0.001043,146,178,0,0,1,0,0,0,0,0,0,682646.1875,2,2,0,0,0,0,73,89,0,0,0,1421942637,1421942637,0,2,2,2,3,1,1,1,0
1,0,0,1,0,0,0.222422,424,8824,1,4,0,1,0,0,0,0,0,290942.4375,8,12,255,255,2012657215,2118301038,53,735,0,2100.924939,1662.548815,1421940382,1421940382,0,3,3,6,5,1,1,4,0
0,1,0,0,1,0,0.00112,146,178,0,0,,,,,,,,635714.25,2,2,0,0,0,0,73,89,0,0,0,1421933769,1421933769,0,8,12,4,4,2,1,2,0
1,0,0,1,0,0,0.011968,2230,14816,7,11,,,,,,,,9629011,34,36,255,255,1383673930,3529391668,66,412,0,18.970779,19.352373,1421932943,1421932943,0,17,7,2,4,1,1,1,0
1,0,0,1,0,0,0.052793,2766,24004,7,16,,,,,,,,3558502,44,46,255,255,2704244696,2776075604,63,522,0,72.708209,71.452425,1421935347,1421935347,0,13,13,6,7,1,1,1,0
1,0,0,1,0,0,0.037967,2542,21294,7,14,,,,,,,,4380014,40,42,255,255,2258949275,2268814854,64,507,0,103.069775,83.068774,1421953886,1421953886,0,6,8,5,5,1,1,1,0
1,0,0,1,0,0,0.022074,1540,1644,4,4,,,,,,,,562834.0625,16,18,255,255,2666213278,2673890481,96,91,0,88.9502,2.414194,1421954381,1421954381,0,9,14,7,9,6,1,6,0
1,0,0,1,0,0,0.01841,2766,27384,7,16,,,,,,,,11641065,44,46,255,255,1392205417,3551390441,63,595,0,25.770631,23.910124,1421933169,1421933169,0,5,5,2,4,1,1,2,0
1,0,0,1,0,0,1.124168,68197,612,27,1,0,0,0,1,0,0,0,4049.216797,60,14,255,255,3468765312,2146208350,1137,44,1,1849.949441,87.510633,1421927986,1421927987,1,3,3,1,1,1,1,1,1
0,1,0,0,1,0,0.001268,130,162,0,0,1,0,0,0,0,0,0,511041,2,2,0,0,0,0,65,81,0,0,0,1421945053,1421945053,0,8,3,15,6,6,3,3,0
1,0,0,1,0,0,0.002863,320,1844,1,2,,,,,,,,4509954.5,6,8,255,255,8949468,12809028,53,231,0,27.891693,0.540298,1421945038,1421945038,0,17,10,18,26,4,4,15,0
1,0,0,1,0,0,0.339744,1540,1644,4,4,,,,,,,,36568.71094,16,18,255,255,438904505,2657770419,96,91,0,1795.150079,34.725,1421951596,1421951597,0,9,8,8,2,2,1,2,0
0,1,0,0,0,1,0.00001,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421932010,1421932010,0,12,12,3,3,3,3,3,0
0,1,0,0,1,0,0.001101,146,178,0,0,1,0,0,0,0,0,0,646684.8125,2,2,0,0,0,0,73,89,0,0,0,1421945699,1421945699,0,4,3,2,2,1,1,2,0
1,0,0,1,0,0,0.370318,8928,320,4,1,0,1,0,0,0,0,0,5768.015625,14,6,255,255,359717056,3014454199,638,53,0,2403.260807,98.266563,1421950133,1421950133,0,3,3,4,5,1,1,2,0
1,0,0,1,0,0,0.487684,37210,3172,18,8,0,0,0,0,1,0,0,50672.15625,52,38,255,255,1201702759,1202748926,716,83,0,994.43274,35.136207,1421946737,1421946737,0,2,1,2,6,1,1,1,0
1,0,0,1,0,0,0.00704,3728,5474,7,7,0,0,1,0,0,0,0,5961363.5,32,24,255,255,1822779375,3968469185,117,228,0,15.048104,0.429587,1421928917,1421928917,0,3,1,5,3,1,1,2,0
0,1,0,0,1,0,0.001075,146,178,0,0,1,0,0,0,0,0,0,662325.5625,2,2,0,0,0,0,73,89,0,0,0,1421944176,1421944176,0,3,2,2,6,2,1,2,0
1,0,0,1,0,0,1.140677,18370,1087890,2,370,0,0,0,1,0,0,0,7619559.5,344,746,255,255,1432811504,1433837072,53,1458,1,197.162483,117.91334,1421928376,1421928377,1,2,1,1,4,2,1,1,0
1,0,0,1,0,0,5.692839,24848,1094788,38,390,,,,,,,,1536685.625,442,858,255,255,963393449,967972934,56,1276,0,5780.327097,4145.628036,1421934521,1421934526,0,7,20,3,3,2,1,2,0
0,1,0,0,1,0,0.001031,146,178,0,0,1,0,0,0,0,0,0,690591.625,2,2,0,0,0,0,73,89,0,0,0,1421929729,1421929729,0,2,3,3,2,1,1,2,0
1,0,0,1,0,0,0.128941,3614,45396,7,24,,,,,,,,2771128,60,62,255,255,99923856,100236404,60,732,0,125.78172,122.345042,1421945253,1421945253,0,9,6,4,7,2,2,4,0
1,0,0,1,0,0,0.283818,1540,1644,4,4,,,,,,,,43774.53125,16,18,255,255,302153376,2488048789,96,91,0,1139.331753,30.004277,1421935343,1421935343,0,16,10,6,9,5,1,5,0
0,1,0,0,1,0,0.004803,568,312,0,0,,,,,,,,389756.4063,4,4,0,0,0,0,142,78,0,1.764467,1.548092,1421945442,1421945442,0,15,21,12,15,2,2,10,0
1,0,0,1,0,0,0.068046,2958,33044,7,18,,,,,,,,3807306.5,48,50,255,255,3699539885,1615028880,62,661,0,0,79.119317,1421929217,1421929218,0,8,8,4,5,1,1,1,0
1,0,0,1,0,0,1.004818,1580,10168,3,5,0,0,0,1,0,0,0,76463.60156,12,18,255,255,1376411058,3527087370,132,565,1,9528.367822,7674.091238,1421948863,1421948864,1,2,1,2,2,1,1,1,0
1,0,0,1,0,0,0.054867,2974,33550,7,18,,,,,,,,4793993,48,50,255,255,2401394458,263494439,62,671,0,72.850607,70.851923,1421933081,1421933081,0,16,9,3,3,1,1,1,0
1,0,0,1,0,0,0.046291,320,1842,1,2,,,,,,,,278585.4688,6,8,255,255,1934231059,1948060475,53,230,0,640.263744,15.695407,1421932518,1421932518,0,19,12,4,8,1,1,3,0
1,0,0,1,0,0,0.014861,2750,28874,7,16,,,,,,,,15205976,44,46,255,255,3635453655,3635767226,63,628,0,18.893725,18.287958,1421945463,1421945463,0,19,33,26,19,3,3,3,0
1,0,0,1,0,0,0.012876,2542,23278,7,14,,,,,,,,14118670,40,42,255,255,2944494218,799396110,64,554,0,18.440124,17.555968,1421944528,1421944528,0,7,3,2,2,1,1,1,0
0,1,0,0,1,0,0.001005,146,178,0,0,1,0,0,0,0,0,0,708457.75,2,2,0,0,0,0,73,89,0,0,0,1421943004,1421943004,0,5,6,6,6,4,4,4,0
1,0,0,1,0,0,0.078907,1470,1832,5,4,,,,,,,,174179.7344,22,16,255,255,3021136570,3021446376,67,115,0,388.463852,13.759544,1421927924,1421927924,0,1,14,1,3,1,1,1,0
1,0,0,1,0,0,0.043997,3302,37798,7,21,,,,,,,,6750278.5,54,56,255,255,1695160441,3845040397,61,675,0,57.87189,56.510122,1421937099,1421937099,0,5,6,4,3,1,1,1,0
0,1,0,0,1,0,0.001117,130,162,0,0,1,0,0,0,0,0,0,580125.3125,2,2,0,0,0,0,65,81,0,0,0,1421950411,1421950411,0,4,3,2,5,1,1,1,0
0,1,0,0,1,0,0.001788,512,304,0,0,,,,,,,,1020134.25,4,4,0,0,0,0,128,76,0,0.63286,0.326449,1421932915,1421932915,0,8,10,4,3,1,1,3,0
1,0,0,1,0,0,0.019877,3182,39076,7,20,,,,,,,,15436132,52,54,255,255,607223913,2752932651,61,724,0,20.547918,20.25119,1421929889,1421929889,0,2,8,2,3,1,1,1,0
1,0,0,1,0,0,0.017487,2974,31400,7,18,,,,,,,,14077657,48,50,255,255,2338234523,201604271,62,628,0,20.570545,19.191605,1421939326,1421939326,0,10,5,2,4,1,1,2,0
0,1,0,0,1,0,0.00104,146,178,0,0,1,0,0,0,0,0,0,684615.375,2,2,0,0,0,0,73,89,0,0,0,1421935389,1421935389,0,4,2,2,1,1,1,1,0
1,0,0,1,0,0,0.00425,1064,2260,4,4,,,,,,,,3900235,12,12,255,255,48473641,48752754,89,188,0,18.498219,0.412755,1421941653,1421941653,0,16,12,5,4,1,1,1,0
1,0,0,1,0,0,0.005087,4040,2456,7,7,,,,,,,,3648516,18,18,255,255,1987543100,1990805572,224,136,0,13.602823,0.350085,1421945281,1421945281,0,18,13,12,16,4,4,8,0
1,0,0,1,0,0,0.054,3198,40478,7,21,,,,,,,,5889777.5,52,56,255,255,1044494388,3194403908,62,723,0,67.882107,64.710045,1421944067,1421944067,0,2,2,1,3,1,1,1,0
1,0,0,1,0,0,0.038811,4238,61348,7,30,,,,,,,,12474608,72,74,255,255,4137926093,4146674259,59,829,0,0,30.086221,1421941627,1421941627,0,4,4,3,4,1,1,1,0
1,0,0,1,0,0,0.37197,4656,3080,7,7,,,,,,,,64048.17578,28,30,255,255,2619461790,2618502182,166,103,0,758.941639,19.181533,1421941413,1421941414,0,11,8,1,6,1,1,1,0
0,1,0,0,1,0,0.001127,146,178,0,0,1,0,0,0,0,0,0,631765.75,2,2,0,0,0,0,73,89,0,0,0,1421940497,1421940497,0,1,2,3,1,1,1,1,0
1,0,0,1,0,0,0.031767,3390,44426,7,22,,,,,,,,10995310,56,58,255,255,140861399,141234729,61,766,0,34.308069,29.510516,1421952025,1421952025,0,11,6,3,4,1,1,2,0
1,0,0,1,0,0,0.01994,3390,40986,7,22,,,,,,,,16160481,56,58,255,255,3426558808,1282637876,61,707,0,0,19.019684,1421933118,1421933118,0,5,13,2,1,1,1,1,0
0,1,0,0,1,0,0.001085,146,178,0,0,1,0,0,0,0,0,0,656221.1875,2,2,0,0,0,0,73,89,0,0,0,1421951881,1421951881,0,2,2,1,2,1,1,1,0
1,0,0,1,0,0,0.008931,2230,13358,7,11,,,,,,,,11633188,34,36,255,255,2983425099,2983737923,66,371,0,15.36978,14.224113,1421948125,1421948125,0,2,9,4,1,1,1,1,0
1,0,0,1,0,0,0.037089,1920,4312,6,6,,,,,,,,891477.25,22,24,255,255,3246187143,3242319019,87,180,0,212.957564,196.868956,1421939603,1421939603,0,4,2,1,3,2,1,1,0
0,1,0,0,1,0,0.001076,146,178,0,0,1,0,0,0,0,0,0,661710,2,2,0,0,0,0,73,89,0,0,0,1421945749,1421945749,0,4,3,2,1,1,1,1,0
0,1,0,0,1,0,0.001008,146,178,0,0,1,0,0,0,0,0,0,706349.1875,2,2,0,0,0,0,73,89,0,0,0,1421928368,1421928368,0,2,2,4,1,1,1,1,0
0,1,0,0,1,0,0.005127,568,312,0,0,,,,,,,,365125.7813,4,4,0,0,0,0,142,78,0,1.90872,1.604661,1421941160,1421941160,0,7,12,5,6,1,1,3,0
1,0,0,1,0,0,0.044985,5486,95318,7,42,,,,,,,,16778214,96,98,255,255,2229530254,80293738,57,973,0,23.740956,23.345447,1421933220,1421933220,0,7,18,6,3,1,1,2,0
1,0,0,1,0,0,0.158822,2542,21824,7,14,,,,,,,,1074309.625,40,44,255,255,4056710422,4294142693,64,496,0,222.803619,215.24905,1421933524,1421933524,0,10,6,3,3,1,1,1,0
0,0,1,0,0,1,0,46,0,0,0,,,,,,,,0,1,0,0,0,0,0,46,0,0,15.492024,0,1421950515,1421950515,0,2,2,2,2,2,2,2,0
1,0,0,1,0,0,0.006707,4908,2344,9,6,,,,,,,,2680184.75,34,24,255,255,2460982627,2461293274,144,98,0,13.341606,0.379627,1421947219,1421947219,0,2,4,2,1,1,1,1,0
0,1,0,0,1,0,0.00109,130,162,0,0,,,,,,,,594495.375,2,2,0,0,0,0,65,81,0,0,0,1421932544,1421932544,0,9,4,3,8,1,1,1,0
0,1,0,0,1,0,0.001068,130,162,0,0,1,0,0,0,0,0,0,606741.5625,2,2,0,0,0,0,65,81,0,0,0,1421947818,1421947818,0,3,2,1,7,3,1,1,0
1,0,0,1,0,0,0.041195,37402,3380,18,8,0,0,0,0,1,0,0,640854.4375,52,42,255,255,1885737113,4032145316,719,80,0,51.33638,1.888679,1421943245,1421943245,0,3,2,1,4,1,1,1,0
1,0,0,1,0,0,0.006054,1044,824,2,2,0,0,0,1,0,0,0,980508.75,8,10,255,255,2431602029,2432594369,131,82,1,49.19894,1.006413,1421953919,1421953919,1,1,1,3,9,1,1,2,0
0,1,0,0,0,1,0.000009,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421930818,1421930818,0,7,7,3,3,3,3,3,0
1,0,0,1,0,0,0.492655,1338,890,4,3,,,,,,,,13559.18457,20,16,255,255,3201146351,1054683233,67,56,0,66.660047,57.370562,1421950127,1421950127,0,1,1,1,1,1,1,1,0
0,1,0,0,1,0,0.002204,536,304,0,0,,,,,,,,827586.1875,4,4,0,0,0,0,134,76,0,0.601747,0.546358,1421930429,1421930429,0,6,5,3,9,1,1,3,0
0,1,0,0,1,0,0.001122,146,178,0,0,1,0,0,0,0,0,0,634581.0625,2,2,0,0,0,0,73,89,0,0,0,1421941707,1421941707,0,4,3,3,4,3,2,2,0
1,0,0,1,0,0,37.293694,25576,1094788,38,390,,,,,,,,234573.2813,456,858,255,255,246758831,338865752,56,1276,0,32786.29535,23911.8664,1421945107,1421945144,0,11,13,13,11,11,11,11,0
1,0,0,1,0,0,0.044024,2750,27730,7,16,,,,,,,,4929674.5,44,46,255,255,972971928,3122880453,63,603,0,67.520851,63.024327,1421947563,1421947563,0,5,8,2,2,1,1,1,0
1,0,0,1,0,0,2.308971,9142,311100,15,87,,,,,,,,1073655.75,155,255,255,255,3196517500,3219625602,59,1220,0,3013.643171,2344.598556,1421942782,1421942784,0,6,7,2,1,1,1,1,0
1,0,0,1,0,0,0.014915,2766,28892,7,16,,,,,,,,15160041,44,46,255,255,4161177879,2016117013,63,628,0,19.112162,18.369383,1421941069,1421941069,0,6,3,2,2,1,1,1,0
1,0,0,1,0,0,0.527909,37368,3380,18,8,0,0,0,0,1,0,0,50008.62109,52,42,255,255,3228780920,1117415157,719,80,0,768.869314,25.093391,1421952209,1421952210,0,1,2,2,5,1,1,2,0
1,0,0,1,0,0,0.013301,2230,15228,7,11,,,,,,,,8904594,34,36,255,255,235909108,236219252,66,423,0,28.408762,29.866022,1421936714,1421936714,0,6,6,4,2,1,1,1,0
1,0,0,1,0,0,1.046882,1580,10168,3,5,0,0,0,1,0,0,0,73391.26563,12,18,255,255,3809089073,1664747303,132,565,0,9539.409776,7681.312087,1421931308,1421931309,0,1,2,5,5,1,1,1,0
1,0,0,1,0,0,0.002984,320,1948,1,2,0,1,0,0,0,0,0,4571045.5,6,8,255,255,4088214324,1942496769,53,244,0,29.432381,0.574859,1421938953,1421938953,0,3,3,7,5,1,1,4,0
1,0,0,1,0,0,0.522823,37590,3276,18,8,0,0,0,0,1,0,0,48888.44141,52,40,255,255,1221875292,1258911574,723,82,0,907.676548,30.285119,1421941304,1421941304,0,1,2,2,2,1,1,1,0
1,0,0,1,0,0,0.029765,2646,24674,7,15,,,,,,,,6487619.5,42,46,255,255,4042814526,1908355764,63,536,0,51.939744,49.496783,1421937225,1421937225,0,6,6,4,2,1,1,2,0
0,1,0,0,0,1,0.000004,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421931865,1421931865,0,8,8,3,3,3,3,3,0
1,0,0,1,0,0,0.418479,4496,3080,7,7,,,,,,,,56929.97656,28,30,255,255,2549447178,424437143,161,103,0,826.299459,20.595211,1421946335,1421946335,0,3,9,6,4,1,1,3,0
0,1,0,0,1,0,0.001153,130,162,0,0,,,,,,,,562012.125,2,2,0,0,0,0,65,81,0,0,0,1421933827,1421933827,0,7,8,2,2,1,1,1,0
1,0,0,1,0,0,1.309979,610,354,2,0,,,,,,,,1893.160156,10,8,255,255,2589402873,594932026,61,44,0,836161.1709,27627.45,1421927848,1421927849,0,6,5,2,2,2,2,2,1
0,1,0,0,0,1,0.00001,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421932705,1421932705,0,6,6,3,3,3,3,3,0
1,0,0,1,0,0,0.223541,8928,320,4,1,0,1,0,0,0,0,0,9555.293945,14,6,255,255,3919446885,2534645847,638,53,0,1563.21088,66.821359,1421929745,1421929745,0,2,3,4,4,1,1,3,0
1,0,0,1,0,0,0.004963,3752,2456,7,7,,,,,,,,3739673.75,18,18,255,255,1278653803,1281961130,208,136,0,13.095528,0.330742,1421935126,1421935126,0,8,3,4,5,1,1,3,0
1,0,0,1,0,0,0.128332,2974,33122,7,18,,,,,,,,2023501.5,48,50,255,255,3470076007,3543878681,62,662,0,163.603642,163.409629,1421943015,1421943015,0,7,9,3,3,1,1,2,0
1,0,0,1,0,0,0.007287,8928,320,4,1,0,1,0,0,0,0,0,293124.75,14,6,255,255,689520683,704103688,638,53,0,30.397921,2.212369,1421939692,1421939692,0,3,3,6,5,1,1,4,0
1,0,0,1,0,0,0.02799,2974,30506,7,18,,,,,,,,8544766,48,50,255,255,59997173,60304369,62,610,0,33.670444,33.815901,1421927758,1421927758,0,8,7,4,3,1,1,1,0
1,0,0,1,0,0,0.035709,25410,3172,13,8,0,0,0,0,1,0,0,692038.375,44,38,255,255,3925212279,3922108412,578,83,0,59.94762,2.7977,1421950883,1421950883,0,1,1,6,6,1,1,1,0
0,1,0,0,1,0,0.001012,146,178,0,0,1,0,0,0,0,0,0,703557.3125,2,2,0,0,0,0,73,89,0,0,0,1421938257,1421938257,0,4,4,1,4,2,1,1,0
1,0,0,1,0,0,0.026044,3182,39076,7,20,,,,,,,,11780986,52,54,255,255,3148013454,999311509,61,724,0,27.839386,26.933369,1421929607,1421929607,0,9,5,2,7,1,1,2,0
1,0,0,1,0,0,0.558624,8928,320,4,1,0,1,0,0,0,0,0,3823.680908,14,6,255,255,182588653,2833179085,638,53,0,3557.355278,144.88775,1421948572,1421948573,0,1,4,4,7,1,1,3,0
1,0,0,1,0,0,0.233303,8928,320,4,1,0,1,0,0,0,0,0,9155.476562,14,6,255,255,3938597350,367566840,638,53,0,1602.399876,67.766039,1421949259,1421949259,0,3,3,3,4,1,1,3,0
0,1,0,0,1,0,0.001093,146,178,0,0,1,0,0,0,0,0,0,651418.0625,2,2,0,0,0,0,73,89,0,0,0,1421945600,1421945600,0,1,2,2,6,3,1,1,0
1,0,0,1,0,0,0.031932,7812,16096,30,32,,,,,,,,4000751.5,122,126,255,255,3937954805,3934843978,64,128,0,16.33278,14.597949,1421939991,1421939991,0,4,8,4,4,1,1,1,0
1,0,0,1,0,0,0.01693,2854,31444,7,17,,,,,,,,14548847,46,48,255,255,2769718992,2770039990,62,655,0,20.600262,20.10103,1421953880,1421953880,0,2,12,6,2,1,1,2,0
1,0,0,1,0,0,1.179766,2934,3742,11,15,0,0,0,0,0,1,0,24906.63281,52,54,255,255,1932686575,4118107414,56,69,0,1798.617484,60.278383,1421949143,1421949145,0,1,2,6,4,1,1,1,0
0,1,0,0,1,0,0.001056,130,162,0,0,1,0,0,0,0,0,0,613636.375,2,2,0,0,0,0,65,81,0,0,0,1421934887,1421934887,0,4,2,1,9,2,1,1,0
1,0,0,1,0,0,2.274974,2934,3740,11,15,0,0,0,0,0,1,0,12909.1582,52,54,255,255,1376116803,1379482729,56,69,0,3042.600947,101.605836,1421929647,1421929649,0,1,1,8,2,1,1,2,0
0,1,0,0,1,0,0.001039,146,178,0,0,1,0,0,0,0,0,0,685274.3125,2,2,0,0,0,0,73,89,0,0,0,1421927971,1421927971,0,3,2,3,7,1,1,1,0
1,0,0,1,0,0,0.046909,2870,28348,7,16,,,,,,,,4729497.5,46,46,255,255,3458614441,1309338522,62,616,0,76.168088,2.197628,1421942324,1421942324,0,11,8,4,4,1,1,1,0
1,0,0,1,0,0,2.112605,19306,1087890,2,370,0,0,0,1,0,0,0,4114094,362,746,255,255,3073563814,925140788,53,1458,1,399.752342,241.786091,1421946142,1421946144,1,1,3,1,4,1,1,1,0
1,0,0,1,0,0,0.310724,37496,3172,18,8,0,0,0,0,1,0,0,79530.39063,52,38,255,255,267572616,274779944,721,83,0,569.423848,26.046467,1421935436,1421935436,0,1,2,2,4,1,1,2,0
0,1,0,0,1,0,0.001092,146,178,0,0,1,0,0,0,0,0,0,652014.625,2,2,0,0,0,0,73,89,0,0,0,1421953356,1421953356,0,2,3,3,4,1,1,2,0
1,0,0,1,0,0,0.04502,38148,3380,19,8,0,0,0,0,1,0,0,586406.0625,54,42,255,255,709836717,2856707364,706,80,0,52.588204,2.355792,1421928271,1421928271,0,1,1,3,4,1,1,1,0
1,0,0,1,0,0,1.084821,1580,10168,3,5,0,0,0,1,0,0,0,70824.58594,12,18,255,255,2903699259,759368734,132,565,1,9561.549358,7699.575276,1421931768,1421931769,1,1,2,6,1,1,1,1,0
1,0,0,1,0,0,0.042097,1044,824,2,2,0,0,0,1,0,0,0,141007.6719,8,10,255,255,415972952,435013094,131,82,1,351.852773,8.440739,1421935633,1421935633,1,2,2,6,7,1,1,6,0
1,0,0,1,0,0,0.046809,2934,3742,11,15,0,0,0,0,0,1,0,627742.5625,52,54,255,255,2725028859,2725980790,56,69,0,96.545418,2.779106,1421954123,1421954123,0,1,1,7,11,1,1,6,0
1,0,0,1,0,0,0.033027,4222,61786,7,30,,,,,,,,14764162,72,74,255,255,3044210924,894924015,59,835,0,24.3822,23.878947,1421945190,1421945190,0,16,15,10,13,4,4,4,0
1,0,0,1,0,0,0.00358,320,1828,1,2,0,1,0,0,0,0,0,3575419,6,8,255,255,721928584,726006252,53,229,0,37.434768,0.75379,1421935841,1421935841,0,3,3,5,5,1,1,4,0
0,1,0,0,1,0,0.001055,146,178,0,0,1,0,0,0,0,0,0,674881.5,2,2,0,0,0,0,73,89,0,0,0,1421931992,1421931992,0,3,2,1,2,1,1,1,0
1,0,0,1,0,0,1.012149,1684,10168,3,5,,,,,,,,75909.77344,14,18,255,255,538391670,2684764750,120,565,2,8770.033678,7683.413572,1421945465,1421945466,6,8,12,12,9,6,6,6,0
1,0,0,1,0,0,0.04305,3614,45696,7,24,,,,,,,,8354750.5,60,62,255,255,2724485052,602727121,60,737,0,41.895214,41.003524,1421928833,1421928833,0,6,9,2,3,1,1,1,0
0,1,0,0,1,0,0.001008,130,162,0,0,1,0,0,0,0,0,0,642857.125,2,2,0,0,0,0,65,81,0,0,0,1421939122,1421939122,0,3,1,1,4,1,1,1,0
1,0,0,1,0,0,0.044014,4014,60592,7,28,,,,,,,,10856001,68,70,255,255,3235714430,1090643450,59,866,0,39.178106,37.851279,1421938229,1421938229,0,6,5,5,2,1,1,1,0
1,0,0,1,0,0,0.030052,2646,25418,7,15,,,,,,,,6612804.5,42,44,255,255,4052043593,1906962668,63,578,0,55.583963,53.288028,1421945636,1421945636,0,13,36,25,11,4,4,4,0
0,1,0,0,1,0,0.001019,146,178,0,0,1,0,0,0,0,0,0,698724.25,2,2,0,0,0,0,73,89,0,0,0,1421938019,1421938019,0,3,1,7,2,1,1,1,0
1,0,0,1,0,0,0.037959,4222,64070,7,30,,,,,,,,13320689,72,74,255,255,1536800776,3686620401,59,866,0,29.21457,29.359935,1421930345,1421930345,0,8,5,3,6,1,1,1,0
1,0,0,1,0,0,0.047413,320,1866,1,2,0,1,0,0,0,0,0,275536.25,6,8,255,255,4279739968,4291170110,53,233,0,655.593743,16.070726,1421948961,1421948961,0,3,3,3,4,1,1,1,0
1,0,0,1,0,0,0.027532,37896,3380,19,8,0,0,0,0,1,0,0,958884.1875,54,42,255,255,3941712151,3938553714,702,80,0,27.862026,1.19899,1421940267,1421940267,0,2,1,3,6,1,1,2,0
0,1,0,0,1,0,0.000997,146,178,0,0,1,0,0,0,0,0,0,714142.4375,2,2,0,0,0,0,73,89,0,0,0,1421946075,1421946075,0,3,5,9,2,1,1,1,0
1,0,0,1,0,0,0.057824,2974,33122,7,18,,,,,,,,4490869,48,50,255,255,3780631006,3825954689,62,662,0,83.682631,82.492455,1421942589,1421942589,0,8,18,4,3,1,1,1,0
1,0,0,1,0,0,0.019791,1540,1644,4,4,,,,,,,,627760.125,16,18,255,255,3413824172,3414319459,96,91,0,79.599222,2.391469,1421954407,1421954407,0,16,14,9,12,6,1,9,0
1,0,0,1,0,0,1.958098,10686,15846,30,32,,,,,,,,64119.36328,104,104,255,255,449288572,2599104169,103,152,0,1440.564456,1444.174453,1421950587,1421950589,0,6,5,3,2,1,1,1,0
1,0,0,1,0,0,0.043079,2766,25742,7,16,,,,,,,,4676617.5,44,46,255,255,2064578688,4214459341,63,560,0,64.991155,63.061761,1421949559,1421949559,0,3,3,3,4,1,1,1,0
1,0,0,1,0,0,0.020979,2230,14816,7,11,,,,,,,,5493112,34,36,255,255,3758339477,1613244624,66,412,0,49.475738,47.536189,1421932786,1421932786,0,12,8,3,6,1,1,1,0
1,0,0,1,0,0,1.006949,1580,10168,3,5,0,0,0,1,0,0,0,76301.78125,12,18,255,255,176987826,177951374,132,565,1,9539.894382,7682.357108,1421945704,1421945705,4,3,2,3,2,2,2,2,0
1,0,0,1,0,0,0.680065,13662,548216,21,197,,,,,,,,6434267.5,238,438,255,255,1457622283,3607103441,57,1252,0,648.93563,475.870701,1421939278,1421939279,0,9,7,2,6,2,1,2,0
0,1,0,0,1,0,0.0011,146,178,0,0,1,0,0,0,0,0,0,647272.75,2,2,0,0,0,0,73,89,0,0,0,1421944042,1421944042,0,4,2,5,6,2,1,2,0
1,0,0,1,0,0,1.177556,18370,1087890,2,370,0,0,0,1,0,0,0,7380927.5,344,746,255,255,2520755217,372283501,53,1458,1,210.471505,119.646422,1421937319,1421937320,1,3,3,1,1,1,1,1,0
